opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,<$compile-performance
1,1,0,0,0,3,0,3,0,0,128,4997.4
1,1,0,0,0,4,0,3,0,0,128,5255
1,1,0,0,0,1,0,4,0,0,128,4461.4
1,1,0,0,0,2,0,4,0,0,128,4729.6
1,1,0,0,0,3,0,4,0,0,128,5026.2
1,1,0,0,0,4,0,4,0,0,128,5226.6
1,1,0,0,0,1,0,1,8,0,128,5198.2
1,1,0,0,0,2,0,1,8,0,128,5429
1,1,0,0,0,3,0,1,8,0,128,5720
1,1,0,0,0,4,0,1,8,0,128,5945.8
1,1,0,0,0,1,0,2,8,0,128,4757.2
1,1,0,0,0,2,0,2,8,0,128,4989.4
1,1,0,0,0,3,0,2,8,0,128,5345.6
1,1,0,0,0,4,0,2,8,0,128,5493.8
1,1,0,0,0,1,0,3,8,0,128,5129.6
1,1,0,0,0,2,0,3,8,0,128,5360.6
1,1,0,0,0,3,0,3,8,0,128,5651.8
1,1,0,0,0,4,0,3,8,0,128,5887.4
1,1,0,0,0,1,0,4,8,0,128,4747.4
1,1,0,0,0,2,0,4,8,0,128,4972
1,1,0,0,0,3,0,4,8,0,128,5280.8
1,1,0,0,0,4,0,4,8,0,128,5517.6
1,1,0,0,0,1,0,1,10,0,128,5181.4
1,1,0,0,0,2,0,1,10,0,128,5456.8
1,1,0,0,0,3,0,1,10,0,128,5729
1,1,0,0,0,4,0,1,10,0,128,5961.2
1,1,0,0,0,1,0,2,10,0,128,4846
1,1,0,0,0,2,0,2,10,0,128,5050
1,1,0,0,0,3,0,2,10,0,128,5352
1,1,0,0,0,4,0,2,10,0,128,5576.2
1,1,0,0,0,1,0,3,10,0,128,5058.6
1,1,0,0,0,2,0,3,10,0,128,5358.4
1,1,0,0,0,3,0,3,10,0,128,5632.6
1,1,0,0,0,4,0,3,10,0,128,5840.4
1,1,0,0,0,1,0,4,10,0,128,4933.2
1,1,0,0,0,2,0,4,10,0,128,5192.2
1,1,0,0,0,3,0,4,10,0,128,5520.8
1,1,0,0,0,4,0,4,10,0,128,5712
1,1,0,0,0,1,0,1,16,0,128,5174.4
1,1,0,0,0,2,0,1,16,0,128,5420.6
1,1,0,0,0,3,0,1,16,0,128,5707.2
1,1,0,0,0,4,0,1,16,0,128,5925.6
1,1,0,0,0,1,0,2,16,0,128,4872
1,1,0,0,0,2,0,2,16,0,128,5097.2
1,1,0,0,0,3,0,2,16,0,128,5414.2
1,1,0,0,0,4,0,2,16,0,128,5595.8
1,1,0,0,0,1,0,3,16,0,128,5116.6
1,1,0,0,0,2,0,3,16,0,128,5373.8
1,1,0,0,0,3,0,3,16,0,128,5677.4
1,1,0,0,0,4,0,3,16,0,128,5871
1,1,0,0,0,1,0,4,16,0,128,4891.4
1,1,0,0,0,2,0,4,16,0,128,5138.8
1,1,0,0,0,3,0,4,16,0,128,5406
1,1,0,0,0,4,0,4,16,0,128,5626.2
1,1,0,0,0,1,0,1,20,0,128,5149.8
1,1,0,0,0,2,0,1,20,0,128,5415
1,1,0,0,0,3,0,1,20,0,128,5694.4
1,1,0,0,0,4,0,1,20,0,128,5880.6
1,1,0,0,0,1,0,2,20,0,128,4940.2
1,1,0,0,0,2,0,2,20,0,128,5176.2
1,1,0,0,0,3,0,2,20,0,128,5469.8
1,1,0,0,0,4,0,2,20,0,128,5656.4
1,1,0,0,0,1,0,3,20,0,128,5154.2
1,1,0,0,0,2,0,3,20,0,128,5447.4
1,1,0,0,0,3,0,3,20,0,128,5704
1,1,0,0,0,4,0,3,20,0,128,5921.8
1,1,0,0,0,1,0,4,20,0,128,4889.8
1,1,0,0,0,2,0,4,20,0,128,5114
1,1,0,0,0,3,0,4,20,0,128,5450
1,1,0,0,0,4,0,4,20,0,128,5639
1,1,0,0,0,1,0,1,32,0,128,5167.4
1,1,0,0,0,2,0,1,32,0,128,5425.2
1,1,0,0,0,3,0,1,32,0,128,5705.8
1,1,0,0,0,4,0,1,32,0,128,5901
1,1,0,0,0,1,0,2,32,0,128,4939
1,1,0,0,0,2,0,2,32,0,128,5185.2
1,1,0,0,0,3,0,2,32,0,128,5472.6
1,1,0,0,0,4,0,2,32,0,128,5701.8
1,1,0,0,0,1,0,3,32,0,128,5032.4
1,1,0,0,0,2,0,3,32,0,128,5285
1,1,0,0,0,3,0,3,32,0,128,5592.8
1,1,0,0,0,4,0,3,32,0,128,5761.6
1,1,0,0,0,1,0,4,32,0,128,4803.8
1,1,0,0,0,2,0,4,32,0,128,5059.6
1,1,0,0,0,3,0,4,32,0,128,5374
1,1,0,0,0,4,0,4,32,0,128,5564.2
1,1,0,0,0,1,0,1,64,0,128,5182.8
1,1,0,0,0,2,0,1,64,0,128,5420.6
1,1,0,0,0,3,0,1,64,0,128,5723
1,1,0,0,0,4,0,1,64,0,128,5929.6
1,1,0,0,0,1,0,2,64,0,128,4878
1,1,0,0,0,2,0,2,64,0,128,5085.2
1,1,0,0,0,3,0,2,64,0,128,5423
1,1,0,0,0,4,0,2,64,0,128,5573.6
1,1,0,0,0,1,0,3,64,0,128,5016.8
1,1,0,0,0,2,0,3,64,0,128,5271.8
1,1,0,0,0,3,0,3,64,0,128,5578.6
1,1,0,0,0,4,0,3,64,0,128,5791
1,1,0,0,0,1,0,4,64,0,128,4820.2
1,1,0,0,0,2,0,4,64,0,128,5040.2
1,1,0,0,0,3,0,4,64,0,128,5317.8
1,1,0,0,0,4,0,4,64,0,128,5556.4
1,1,0,0,0,1,0,1,128,0,128,5180.4
1,1,0,0,0,2,0,1,128,0,128,5417.2
1,1,0,0,0,3,0,1,128,0,128,5740.2
1,1,0,0,0,4,0,1,128,0,128,5908
1,1,0,0,0,1,0,2,128,0,128,4930.4
1,1,0,0,0,2,0,2,128,0,128,5185
1,1,0,0,0,3,0,2,128,0,128,5451.6
1,1,0,0,0,4,0,2,128,0,128,5666.8
1,1,0,0,0,1,0,3,128,0,128,5110
1,1,0,0,0,2,0,3,128,0,128,5400.6
1,1,0,0,0,3,0,3,128,0,128,5656.2
1,1,0,0,0,4,0,3,128,0,128,5883.6
1,1,0,0,0,1,0,4,128,0,128,4834.2
1,1,0,0,0,2,0,4,128,0,128,5044
1,1,0,0,0,3,0,4,128,0,128,5348
1,1,0,0,0,4,0,4,128,0,128,5538.6
1,1,0,0,0,1,0,1,0,8,128,4736.4
1,1,0,0,0,2,0,1,0,8,128,4985.8
1,1,0,0,0,3,0,1,0,8,128,5291
1,1,0,0,0,4,0,1,0,8,128,5492.2
1,1,0,0,0,1,0,2,0,8,128,4714.4
1,1,0,0,0,2,0,2,0,8,128,4992.6
1,1,0,0,0,3,0,2,0,8,128,5298.6
1,1,0,0,0,4,0,2,0,8,128,5475.8
1,1,0,0,0,1,0,3,0,8,128,4663.6
1,1,0,0,0,2,0,3,0,8,128,4949.6
1,1,0,0,0,3,0,3,0,8,128,5228.2
1,1,0,0,0,4,0,3,0,8,128,5436
1,1,0,0,0,1,0,4,0,8,128,4671.8
1,1,0,0,0,2,0,4,0,8,128,4934
1,1,0,0,0,3,0,4,0,8,128,5229.2
1,1,0,0,0,4,0,4,0,8,128,5428.2
1,1,0,0,0,1,0,1,8,8,128,5318
1,1,0,0,0,2,0,1,8,8,128,5527.4
1,1,0,0,0,3,0,1,8,8,128,5826.6
1,1,0,0,0,4,0,1,8,8,128,6052.4
1,1,0,0,0,1,0,2,8,8,128,5165.4
1,1,0,0,0,2,0,2,8,8,128,5432.2
1,1,0,0,0,3,0,2,8,8,128,5719.6
1,1,0,0,0,4,0,2,8,8,128,5882.8
1,1,0,0,0,1,0,3,8,8,128,5268.6
1,1,0,0,0,2,0,3,8,8,128,5487.4
1,1,0,0,0,3,0,3,8,8,128,5801.6
1,1,0,0,0,4,0,3,8,8,128,6010.2
1,1,0,0,0,1,0,4,8,8,128,5102.6
1,1,0,0,0,2,0,4,8,8,128,5351.6
1,1,0,0,0,3,0,4,8,8,128,5663.6
1,1,0,0,0,4,0,4,8,8,128,5874.8
1,1,0,0,0,1,0,1,10,8,128,5441.6
1,1,0,0,0,2,0,1,10,8,128,5681.4
1,1,0,0,0,3,0,1,10,8,128,5964.8
1,1,0,0,0,4,0,1,10,8,128,6206.6
1,1,0,0,0,1,0,2,10,8,128,5321.8
1,1,0,0,0,2,0,2,10,8,128,5544.4
1,1,0,0,0,3,0,2,10,8,128,5864
1,1,0,0,0,4,0,2,10,8,128,6009.8
1,1,0,0,0,1,0,3,10,8,128,5418.8
1,1,0,0,0,2,0,3,10,8,128,5637.8
1,1,0,0,0,3,0,3,10,8,128,5930.6
1,1,0,0,0,4,0,3,10,8,128,6160.6
1,1,0,0,0,1,0,4,10,8,128,5229.8
1,1,0,0,0,2,0,4,10,8,128,5474
1,1,0,0,0,3,0,4,10,8,128,5779.6
1,1,0,0,0,4,0,4,10,8,128,5976.6
1,1,0,0,0,1,0,1,16,8,128,5300.2
1,1,0,0,0,2,0,1,16,8,128,5522.4
1,1,0,0,0,3,0,1,16,8,128,5860
1,1,0,0,0,4,0,1,16,8,128,6035
1,1,0,0,0,1,0,2,16,8,128,5177.8
1,1,0,0,0,2,0,2,16,8,128,5417.6
1,1,0,0,0,3,0,2,16,8,128,5707.2
1,1,0,0,0,4,0,2,16,8,128,5907.6
1,1,0,0,0,1,0,3,16,8,128,5249.8
1,1,0,0,0,2,0,3,16,8,128,5495.4
1,1,0,0,0,3,0,3,16,8,128,5784.6
1,1,0,0,0,4,0,3,16,8,128,5956.8
1,1,0,0,0,1,0,4,16,8,128,5117.2
1,1,0,0,0,2,0,4,16,8,128,5344.2
1,1,0,0,0,3,0,4,16,8,128,5643.4
1,1,0,0,0,4,0,4,16,8,128,5839.6
1,1,0,0,0,1,0,1,20,8,128,5429.2
1,1,0,0,0,2,0,1,20,8,128,5651.4
1,1,0,0,0,3,0,1,20,8,128,5913.4
1,1,0,0,0,4,0,1,20,8,128,6175.2
1,1,0,0,0,1,0,2,20,8,128,5338.6
1,1,0,0,0,2,0,2,20,8,128,5581.6
1,1,0,0,0,3,0,2,20,8,128,5890.8
1,1,0,0,0,4,0,2,20,8,128,6063.8
1,1,0,0,0,1,0,3,20,8,128,5387.8
1,1,0,0,0,2,0,3,20,8,128,5625.6
1,1,0,0,0,3,0,3,20,8,128,5861.4
1,1,0,0,0,4,0,3,20,8,128,6137.6
1,1,0,0,0,1,0,4,20,8,128,5273
1,1,0,0,0,2,0,4,20,8,128,5494.8
1,1,0,0,0,3,0,4,20,8,128,5822
1,1,0,0,0,4,0,4,20,8,128,6032
1,1,0,0,0,1,0,1,32,8,128,5294.6
1,1,0,0,0,2,0,1,32,8,128,5545.4
1,1,0,0,0,3,0,1,32,8,128,5835
1,1,0,0,0,4,0,1,32,8,128,6070.8
1,1,0,0,0,1,0,2,32,8,128,5199
1,1,0,0,0,2,0,2,32,8,128,5404
1,1,0,0,0,3,0,2,32,8,128,5725.4
1,1,0,0,0,4,0,2,32,8,128,5910.6
1,1,0,0,0,1,0,3,32,8,128,5220
1,1,0,0,0,2,0,3,32,8,128,5504
1,1,0,0,0,3,0,3,32,8,128,5775
1,1,0,0,0,4,0,3,32,8,128,5959.2
1,1,0,0,0,1,0,4,32,8,128,5084.6
1,1,0,0,0,2,0,4,32,8,128,5360.4
1,1,0,0,0,3,0,4,32,8,128,5668
1,1,0,0,0,4,0,4,32,8,128,5861.8
1,1,0,0,0,1,0,1,64,8,128,5290.8
1,1,0,0,0,2,0,1,64,8,128,5554.6
1,1,0,0,0,3,0,1,64,8,128,5832.4
1,1,0,0,0,4,0,1,64,8,128,6062.6
1,1,0,0,0,1,0,2,64,8,128,5168.8
1,1,0,0,0,2,0,2,64,8,128,5410.6
1,1,0,0,0,3,0,2,64,8,128,5724.2
1,1,0,0,0,4,0,2,64,8,128,5885.2
1,1,0,0,0,1,0,3,64,8,128,5253.8
1,1,0,0,0,2,0,3,64,8,128,5486.8
1,1,0,0,0,3,0,3,64,8,128,5776.8
1,1,0,0,0,4,0,3,64,8,128,5988.6
1,1,0,0,0,1,0,4,64,8,128,5080.8
1,1,0,0,0,2,0,4,64,8,128,5358.2
1,1,0,0,0,3,0,4,64,8,128,5657.4
1,1,0,0,0,4,0,4,64,8,128,5844.6
1,1,0,0,0,1,0,1,128,8,128,5307.8
1,1,0,0,0,2,0,1,128,8,128,5560.2
1,1,0,0,0,3,0,1,128,8,128,5849
1,1,0,0,0,4,0,1,128,8,128,6052.6
1,1,0,0,0,1,0,2,128,8,128,5155.8
1,1,0,0,0,2,0,2,128,8,128,5416.8
1,1,0,0,0,3,0,2,128,8,128,5720
1,1,0,0,0,4,0,2,128,8,128,5911.4
1,1,0,0,0,1,0,3,128,8,128,5260.6
1,1,0,0,0,2,0,3,128,8,128,5469
1,1,0,0,0,3,0,3,128,8,128,5785.8
1,1,0,0,0,4,0,3,128,8,128,5958.4
1,1,0,0,0,1,0,4,128,8,128,5103.8
1,1,0,0,0,2,0,4,128,8,128,5329.6
1,1,0,0,0,3,0,4,128,8,128,5654.8
1,1,0,0,0,4,0,4,128,8,128,5846.4
1,1,0,0,0,1,0,1,0,10,128,4843.6
1,1,0,0,0,2,0,1,0,10,128,5075.2
1,1,0,0,0,3,0,1,0,10,128,5352.6
1,1,0,0,0,4,0,1,0,10,128,5563.6
1,1,0,0,0,1,0,2,0,10,128,4785
1,1,0,0,0,2,0,2,0,10,128,5051
1,1,0,0,0,3,0,2,0,10,128,5364.4
1,1,0,0,0,4,0,2,0,10,128,5533
1,1,0,0,0,1,0,3,0,10,128,4756.4
1,1,0,0,0,2,0,3,0,10,128,4983
1,1,0,0,0,3,0,3,0,10,128,5297
1,1,0,0,0,4,0,3,0,10,128,5527.8
1,1,0,0,0,1,0,4,0,10,128,4774.2
1,1,0,0,0,2,0,4,0,10,128,5012.2
1,1,0,0,0,3,0,4,0,10,128,5332
1,1,0,0,0,4,0,4,0,10,128,5539.2
1,1,0,0,0,1,0,1,8,10,128,5495.8
1,1,0,0,0,2,0,1,8,10,128,5707
1,1,0,0,0,3,0,1,8,10,128,6022
1,1,0,0,0,4,0,1,8,10,128,6215.8
1,1,0,0,0,1,0,2,8,10,128,5288.8
1,1,0,0,0,2,0,2,8,10,128,5514.2
1,1,0,0,0,3,0,2,8,10,128,5811.6
1,1,0,0,0,4,0,2,8,10,128,6020.8
1,1,0,0,0,1,0,3,8,10,128,5455.6
1,1,0,0,0,2,0,3,8,10,128,5674
1,1,0,0,0,3,0,3,8,10,128,6020.8
1,1,0,0,0,4,0,3,8,10,128,6190.2
1,1,0,0,0,1,0,4,8,10,128,5201.6
1,1,0,0,0,2,0,4,8,10,128,5460.2
1,1,0,0,0,3,0,4,8,10,128,5734.8
1,1,0,0,0,4,0,4,8,10,128,5965.6
1,1,0,0,0,1,0,1,10,10,128,5547.4
1,1,0,0,0,2,0,1,10,10,128,5793.4
1,1,0,0,0,3,0,1,10,10,128,6090.6
1,1,0,0,0,4,0,1,10,10,128,6268.6
1,1,0,0,0,1,0,2,10,10,128,5279
1,1,0,0,0,2,0,2,10,10,128,5537.2
1,1,0,0,0,3,0,2,10,10,128,5866.8
1,1,0,0,0,4,0,2,10,10,128,6014.6
1,1,0,0,0,1,0,3,10,10,128,5498.2
1,1,0,0,0,2,0,3,10,10,128,5744.8
1,1,0,0,0,3,0,3,10,10,128,6037.8
1,1,0,0,0,4,0,3,10,10,128,6249
1,1,0,0,0,1,0,4,10,10,128,5224.2
1,1,0,0,0,2,0,4,10,10,128,5478.6
1,1,0,0,0,3,0,4,10,10,128,5770.8
1,1,0,0,0,4,0,4,10,10,128,5989.6
1,1,0,0,0,1,0,1,16,10,128,5538
1,1,0,0,0,2,0,1,16,10,128,5717.4
1,1,0,0,0,3,0,1,16,10,128,6032.4
1,1,0,0,0,4,0,1,16,10,128,6230.2
1,1,0,0,0,1,0,2,16,10,128,5253.8
1,1,0,0,0,2,0,2,16,10,128,5514.8
1,1,0,0,0,3,0,2,16,10,128,5812.4
1,1,0,0,0,4,0,2,16,10,128,5995.2
1,1,0,0,0,1,0,3,16,10,128,5450.4
1,1,0,0,0,2,0,3,16,10,128,5685.8
1,1,0,0,0,3,0,3,16,10,128,6011
1,1,0,0,0,4,0,3,16,10,128,6197.4
1,1,0,0,0,1,0,4,16,10,128,5233.8
1,1,0,0,0,2,0,4,16,10,128,5448.6
1,1,0,0,0,3,0,4,16,10,128,5776.2
1,1,0,0,0,4,0,4,16,10,128,5985
1,1,0,0,0,1,0,1,20,10,128,5432.2
1,1,0,0,0,2,0,1,20,10,128,5650.4
1,1,0,0,0,3,0,1,20,10,128,5876
1,1,0,0,0,4,0,1,20,10,128,6154
1,1,0,0,0,1,0,2,20,10,128,5350.4
1,1,0,0,0,2,0,2,20,10,128,5568.6
1,1,0,0,0,3,0,2,20,10,128,5889.8
1,1,0,0,0,4,0,2,20,10,128,6058.6
1,1,0,0,0,1,0,3,20,10,128,5372
1,1,0,0,0,2,0,3,20,10,128,5624.4
1,1,0,0,0,3,0,3,20,10,128,5877.2
1,1,0,0,0,4,0,3,20,10,128,6121.6
1,1,0,0,0,1,0,4,20,10,128,5158.8
1,1,0,0,0,2,0,4,20,10,128,5380.2
1,1,0,0,0,3,0,4,20,10,128,5782.8
1,1,0,0,0,4,0,4,20,10,128,5899.2
1,1,0,0,0,1,0,1,32,10,128,5448.8
1,1,0,0,0,2,0,1,32,10,128,5669.2
1,1,0,0,0,3,0,1,32,10,128,5991.2
1,1,0,0,0,4,0,1,32,10,128,6155.6
1,1,0,0,0,1,0,2,32,10,128,5268.6
1,1,0,0,0,2,0,2,32,10,128,5492
1,1,0,0,0,3,0,2,32,10,128,5820
1,1,0,0,0,4,0,2,32,10,128,5997
1,1,0,0,0,1,0,3,32,10,128,5387.4
1,1,0,0,0,2,0,3,32,10,128,5641.6
1,1,0,0,0,3,0,3,32,10,128,5942
1,1,0,0,0,4,0,3,32,10,128,6106.6
1,1,0,0,0,1,0,4,32,10,128,5201
1,1,0,0,0,2,0,4,32,10,128,5438.4
1,1,0,0,0,3,0,4,32,10,128,5770
1,1,0,0,0,4,0,4,32,10,128,5947
1,1,0,0,0,1,0,1,64,10,128,5511
1,1,0,0,0,2,0,1,64,10,128,5753.6
1,1,0,0,0,3,0,1,64,10,128,6110.4
1,1,0,0,0,4,0,1,64,10,128,6254.6
1,1,0,0,0,1,0,2,64,10,128,5244.8
1,1,0,0,0,2,0,2,64,10,128,5514.4
1,1,0,0,0,3,0,2,64,10,128,5819
1,1,0,0,0,4,0,2,64,10,128,6012.4
1,1,0,0,0,1,0,3,64,10,128,5388.6
1,1,0,0,0,2,0,3,64,10,128,5633.6
1,1,0,0,0,3,0,3,64,10,128,5928.4
1,1,0,0,0,4,0,3,64,10,128,6159.6
1,1,0,0,0,1,0,4,64,10,128,5208.4
1,1,0,0,0,2,0,4,64,10,128,5470.4
1,1,0,0,0,3,0,4,64,10,128,5740.6
1,1,0,0,0,4,0,4,64,10,128,5936.4
1,1,0,0,0,1,0,1,128,10,128,5435.6
1,1,0,0,0,2,0,1,128,10,128,5680.8
1,1,0,0,0,3,0,1,128,10,128,6007.2
1,1,0,0,0,4,0,1,128,10,128,6178
1,1,0,0,0,1,0,2,128,10,128,5275.2
1,1,0,0,0,2,0,2,128,10,128,5511.4
1,1,0,0,0,3,0,2,128,10,128,5807
1,1,0,0,0,4,0,2,128,10,128,5997.6
1,1,0,0,0,1,0,3,128,10,128,5435.8
1,1,0,0,0,2,0,3,128,10,128,5690.6
1,1,0,0,0,3,0,3,128,10,128,5942.8
1,1,0,0,0,4,0,3,128,10,128,6198.4
1,1,0,0,0,1,0,4,128,10,128,5171
1,1,0,0,0,2,0,4,128,10,128,5454.4
1,1,0,0,0,3,0,4,128,10,128,5752.2
1,1,0,0,0,4,0,4,128,10,128,5913
1,1,0,0,0,1,0,1,0,16,128,4728.4
1,1,0,0,0,2,0,1,0,16,128,4977.8
1,1,0,0,0,3,0,1,0,16,128,5278.4
1,1,0,0,0,4,0,1,0,16,128,5432.2
1,1,0,0,0,1,0,2,0,16,128,4729.8
1,1,0,0,0,2,0,2,0,16,128,4942.4
1,1,0,0,0,3,0,2,0,16,128,5231.8
1,1,0,0,0,4,0,2,0,16,128,5460.4
1,1,0,0,0,1,0,3,0,16,128,4658.2
1,1,0,0,0,2,0,3,0,16,128,4889.8
1,1,0,0,0,3,0,3,0,16,128,5250.2
1,1,0,0,0,4,0,3,0,16,128,5440.6
1,1,0,0,0,1,0,4,0,16,128,4656.2
1,1,0,0,0,2,0,4,0,16,128,4890.4
1,1,0,0,0,3,0,4,0,16,128,5264
1,1,0,0,0,4,0,4,0,16,128,5401
1,1,0,0,0,1,0,1,8,16,128,5362
1,1,0,0,0,2,0,1,8,16,128,5567
1,1,0,0,0,3,0,1,8,16,128,5877.8
1,1,0,0,0,4,0,1,8,16,128,6072
1,1,0,0,0,1,0,2,8,16,128,5162.8
1,1,0,0,0,2,0,2,8,16,128,5433.8
1,1,0,0,0,3,0,2,8,16,128,5723.6
1,1,0,0,0,4,0,2,8,16,128,5872.6
1,1,0,0,0,1,0,3,8,16,128,5277
1,1,0,0,0,2,0,3,8,16,128,5540.2
1,1,0,0,0,3,0,3,8,16,128,5778
1,1,0,0,0,4,0,3,8,16,128,6035
1,1,0,0,0,1,0,4,8,16,128,5135.8
1,1,0,0,0,2,0,4,8,16,128,5362.2
1,1,0,0,0,3,0,4,8,16,128,5676
1,1,0,0,0,4,0,4,8,16,128,5885
1,1,0,0,0,1,0,1,10,16,128,5463
1,1,0,0,0,2,0,1,10,16,128,5714.4
1,1,0,0,0,3,0,1,10,16,128,6036
1,1,0,0,0,4,0,1,10,16,128,6184.4
1,1,0,0,0,1,0,2,10,16,128,5330.2
1,1,0,0,0,2,0,2,10,16,128,5549.4
1,1,0,0,0,3,0,2,10,16,128,5835.8
1,1,0,0,0,4,0,2,10,16,128,6052.2
1,1,0,0,0,1,0,3,10,16,128,5391
1,1,0,0,0,2,0,3,10,16,128,5610.8
1,1,0,0,0,3,0,3,10,16,128,5969.2
1,1,0,0,0,4,0,3,10,16,128,6145.6
1,1,0,0,0,1,0,4,10,16,128,5244.6
1,1,0,0,0,2,0,4,10,16,128,5483.8
1,1,0,0,0,3,0,4,10,16,128,5812.6
1,1,0,0,0,4,0,4,10,16,128,5986.2
1,1,0,0,0,1,0,1,16,16,128,5305.6
1,1,0,0,0,2,0,1,16,16,128,5530.4
1,1,0,0,0,3,0,1,16,16,128,5815
1,1,0,0,0,4,0,1,16,16,128,6022.6
1,1,0,0,0,1,0,2,16,16,128,5148.6
1,1,0,0,0,2,0,2,16,16,128,5380.8
1,1,0,0,0,3,0,2,16,16,128,5691
1,1,0,0,0,4,0,2,16,16,128,5903.8
1,1,0,0,0,1,0,3,16,16,128,5239.6
1,1,0,0,0,2,0,3,16,16,128,5498.6
1,1,0,0,0,3,0,3,16,16,128,5814.4
1,1,0,0,0,4,0,3,16,16,128,5989
1,1,0,0,0,1,0,4,16,16,128,5103.2
1,1,0,0,0,2,0,4,16,16,128,5348.4
1,1,0,0,0,3,0,4,16,16,128,5623
1,1,0,0,0,4,0,4,16,16,128,5867.2
1,1,0,0,0,1,0,1,20,16,128,5405.2
1,1,0,0,0,2,0,1,20,16,128,5630
1,1,0,0,0,3,0,1,20,16,128,5944.4
1,1,0,0,0,4,0,1,20,16,128,6162
1,1,0,0,0,1,0,2,20,16,128,5310.6
1,1,0,0,0,2,0,2,20,16,128,5544.2
1,1,0,0,0,3,0,2,20,16,128,5853.2
1,1,0,0,0,4,0,2,20,16,128,6045
1,1,0,0,0,1,0,3,20,16,128,5352.8
1,1,0,0,0,2,0,3,20,16,128,5629.2
1,1,0,0,0,3,0,3,20,16,128,5926.2
1,1,0,0,0,4,0,3,20,16,128,6132.8
1,1,0,0,0,1,0,4,20,16,128,5248.6
1,1,0,0,0,2,0,4,20,16,128,5487.4
1,1,0,0,0,3,0,4,20,16,128,5846.6
1,1,0,0,0,4,0,4,20,16,128,6000.8
1,1,0,0,0,1,0,1,32,16,128,5313.4
1,1,0,0,0,2,0,1,32,16,128,5548.2
1,1,0,0,0,3,0,1,32,16,128,5851.8
1,1,0,0,0,4,0,1,32,16,128,6040
1,1,0,0,0,1,0,2,32,16,128,5164.6
1,1,0,0,0,2,0,2,32,16,128,5388.6
1,1,0,0,0,3,0,2,32,16,128,5705.4
1,1,0,0,0,4,0,2,32,16,128,5915.4
1,1,0,0,0,1,0,3,32,16,128,5231.8
1,1,0,0,0,2,0,3,32,16,128,5496.4
1,1,0,0,0,3,0,3,32,16,128,5804.2
1,1,0,0,0,4,0,3,32,16,128,5982.6
1,1,0,0,0,1,0,4,32,16,128,5140
1,1,0,0,0,2,0,4,32,16,128,5375.8
1,1,0,0,0,3,0,4,32,16,128,5669.2
1,1,0,0,0,4,0,4,32,16,128,5854.4
1,1,0,0,0,1,0,1,64,16,128,5322.2
1,1,0,0,0,2,0,1,64,16,128,5570.8
1,1,0,0,0,3,0,1,64,16,128,5839.6
1,1,0,0,0,4,0,1,64,16,128,6063.8
1,1,0,0,0,1,0,2,64,16,128,5138
1,1,0,0,0,2,0,2,64,16,128,5401.4
1,1,0,0,0,3,0,2,64,16,128,5738.6
1,1,0,0,0,4,0,2,64,16,128,5875
1,1,0,0,0,1,0,3,64,16,128,5266.6
1,1,0,0,0,2,0,3,64,16,128,5502.2
1,1,0,0,0,3,0,3,64,16,128,5781
1,1,0,0,0,4,0,3,64,16,128,5994.4
1,1,0,0,0,1,0,4,64,16,128,5120.2
1,1,0,0,0,2,0,4,64,16,128,5369
1,1,0,0,0,3,0,4,64,16,128,5656.6
1,1,0,0,0,4,0,4,64,16,128,5883.8
1,1,0,0,0,1,0,1,128,16,128,5322.2
1,1,0,0,0,2,0,1,128,16,128,5550.4
1,1,0,0,0,3,0,1,128,16,128,5845.4
1,1,0,0,0,4,0,1,128,16,128,6064.6
1,1,0,0,0,1,0,2,128,16,128,5174.2
1,1,0,0,0,2,0,2,128,16,128,5390.6
1,1,0,0,0,3,0,2,128,16,128,5704.8
1,1,0,0,0,4,0,2,128,16,128,5892.4
1,1,0,0,0,1,0,3,128,16,128,5223.4
1,1,0,0,0,2,0,3,128,16,128,5506.6
1,1,0,0,0,3,0,3,128,16,128,5810.6
1,1,0,0,0,4,0,3,128,16,128,5976.8
1,1,0,0,0,1,0,4,128,16,128,5120.2
1,1,0,0,0,2,0,4,128,16,128,5386.6
1,1,0,0,0,3,0,4,128,16,128,5651.2
1,1,0,0,0,4,0,4,128,16,128,5866.8
1,1,0,0,0,1,0,1,0,20,128,4834.6
1,1,0,0,0,2,0,1,0,20,128,5070.8
1,1,0,0,0,3,0,1,0,20,128,5347.2
1,1,0,0,0,4,0,1,0,20,128,5579.2
1,1,0,0,0,1,0,2,0,20,128,4834.8
1,1,0,0,0,2,0,2,0,20,128,5087
1,1,0,0,0,3,0,2,0,20,128,5342
1,1,0,0,0,4,0,2,0,20,128,5570.2
1,1,0,0,0,1,0,3,0,20,128,4750.8
1,1,0,0,0,2,0,3,0,20,128,5013.6
1,1,0,0,0,3,0,3,0,20,128,5322.8
1,1,0,0,0,4,0,3,0,20,128,5539.6
1,1,0,0,0,1,0,4,0,20,128,4786.4
1,1,0,0,0,2,0,4,0,20,128,5010.4
1,1,0,0,0,3,0,4,0,20,128,5315
1,1,0,0,0,4,0,4,0,20,128,5512.8
1,1,0,0,0,1,0,1,8,20,128,5534.6
1,1,0,0,0,2,0,1,8,20,128,5776.4
1,1,0,0,0,3,0,1,8,20,128,6045.4
1,1,0,0,0,4,0,1,8,20,128,6240.6
